日期,管制站,入境 / 出境,香港居民,內地訪客,其他訪客,總計
05-02-2023,機場,出境,16539,3598,5739,25876
05-02-2023,高鐵西九龍,入境,7184,2550,173,9907
05-02-2023,高鐵西九龍,出境,3288,3744,450,7482
05-02-2023,紅磡,入境,0,0,0,0
05-02-2023,紅磡,出境,0,0,0,0
05-02-2023,羅湖,入境,0,0,0,0
05-02-2023,羅湖,出境,0,0,0,0
05-02-2023,落馬洲支線,入境,12753,2484,74,15311
05-02-2023,落馬洲支線,出境,5043,2991,204,8238
05-02-2023,香園圍,入境,0,0,0,0
05-02-2023,香園圍,出境,0,0,0,0
05-02-2023,港珠澳大橋,入境,23156,783,3055,26994
05-02-2023,港珠澳大橋,出境,14936,757,4585,20278
05-02-2023,落馬洲,入境,0,0,0,0
05-02-2023,落馬洲,出境,0,0,0,0
05-02-2023,文錦渡,入境,1137,332,8,1477
05-02-2023,文錦渡,出境,358,234,8,600
05-02-2023,沙頭角,入境,0,0,0,0
05-02-2023,沙頭角,出境,0,0,0,0
05-02-2023,深圳灣,入境,5666,1795,131,7592
05-02-2023,深圳灣,出境,2156,2211,517,4884
05-02-2023,中國客運碼頭,入境,411,107,19,537
05-02-2023,中國客運碼頭,出境,209,210,32,451
05-02-2023,港口管制,入境,0,0,0,0
05-02-2023,港口管制,出境,0,0,0,0
05-02-2023,啟德郵輪碼頭,入境,0,0,0,0
05-02-2023,啟德郵輪碼頭,出境,0,0,0,0
05-02-2023,港澳客輪碼頭,入境,6015,113,633,6761
05-02-2023,港澳客輪碼頭,出境,4037,274,1076,5387
06-02-2023,機場,入境,17408,4946,6154,28508
06-02-2023,機場,出境,14145,3686,4586,22417
06-02-2023,高鐵西九龍,入境,8179,3994,227,12400
06-02-2023,高鐵西九龍,出境,7532,3837,378,11747
06-02-2023,紅磡,入境,0,0,0,0
06-02-2023,紅磡,出境,0,0,0,0
06-02-2023,羅湖,入境,26392,3865,62,30319
06-02-2023,羅湖,出境,29686,3828,142,33656
06-02-2023,落馬洲支線,入境,21464,4269,80,25813
06-02-2023,落馬洲支線,出境,23312,4419,155,27886
06-02-2023,香園圍,入境,2170,402,3,2575
06-02-2023,香園圍,出境,2813,363,6,3182
06-02-2023,港珠澳大橋,入境,13709,1087,2113,16909
06-02-2023,港珠澳大橋,出境,12584,901,2310,15795
06-02-2023,落馬洲,入境,2876,532,24,3432
06-02-2023,落馬洲,出境,3899,476,62,4437
06-02-2023,文錦渡,入境,1148,370,7,1525
06-02-2023,文錦渡,出境,1029,270,2,1301
06-02-2023,沙頭角,入境,0,0,0,0
06-02-2023,沙頭角,出境,0,0,0,0
06-02-2023,深圳灣,入境,10622,3605,159,14386
06-02-2023,深圳灣,出境,11203,3640,524,15367
06-02-2023,中國客運碼頭,入境,537,252,16,805
06-02-2023,中國客運碼頭,出境,631,187,24,842
06-02-2023,港口管制,入境,0,0,0,0
06-02-2023,港口管制,出境,0,0,0,0
06-02-2023,啟德郵輪碼頭,入境,0,0,0,0
06-02-2023,啟德郵輪碼頭,出境,0,0,0,0
06-02-2023,港澳客輪碼頭,入境,4394,265,755,5414
06-02-2023,港澳客輪碼頭,出境,4440,273,762,5475
07-02-2023,機場,入境,14729,4539,5653,24921
07-02-2023,機場,出境,13399,3598,4811,21808
07-02-2023,高鐵西九龍,入境,6251,4349,184,10784
07-02-2023,高鐵西九龍,出境,6111,3368,333,9812
07-02-2023,紅磡,入境,0,0,0,0
07-02-2023,紅磡,出境,0,0,0,0
07-02-2023,羅湖,入境,28657,4175,122,32954
07-02-2023,羅湖,出境,28787,3838,210,32835
07-02-2023,落馬洲支線,入境,21265,4334,101,25700
07-02-2023,落馬洲支線,出境,21572,3937,146,25655
07-02-2023,香園圍,入境,3015,518,8,3541
07-02-2023,香園圍,出境,3316,409,9,3734
07-02-2023,港珠澳大橋,入境,12158,1159,1962,15279
07-02-2023,港珠澳大橋,出境,11821,929,2187,14937
07-02-2023,落馬洲,入境,4583,691,38,5312
07-02-2023,落馬洲,出境,3404,583,47,4034
07-02-2023,文錦渡,入境,947,328,5,1280
07-02-2023,文錦渡,出境,814,247,6,1067
07-02-2023,沙頭角,入境,0,0,0,0
07-02-2023,沙頭角,出境,0,0,0,0
07-02-2023,深圳灣,入境,9849,3688,141,13678
07-02-2023,深圳灣,出境,9876,3314,439,13629
07-02-2023,中國客運碼頭,入境,390,258,26,674
07-02-2023,中國客運碼頭,出境,510,191,22,723
07-02-2023,港口管制,入境,0,0,0,0
07-02-2023,港口管制,出境,0,0,0,0
07-02-2023,啟德郵輪碼頭,入境,0,0,0,0
07-02-2023,啟德郵輪碼頭,出境,0,0,0,0
07-02-2023,港澳客輪碼頭,入境,4338,244,866,5448
07-02-2023,港澳客輪碼頭,出境,4304,337,806,5447
08-02-2023,機場,入境,14464,4953,6021,25438
08-02-2023,機場,出境,14257,3978,4614,22849
08-02-2023,高鐵西九龍,入境,5908,5049,259,11216
08-02-2023,高鐵西九龍,出境,6346,3873,325,10544
08-02-2023,紅磡,入境,0,0,0,0
08-02-2023,紅磡,出境,0,0,0,0
08-02-2023,羅湖,入境,29873,4991,158,35022
08-02-2023,羅湖,出境,29914,4546,238,34698
08-02-2023,落馬洲支線,入境,22491,4946,95,27532
08-02-2023,落馬洲支線,出境,22402,4572,133,27107
08-02-2023,香園圍,入境,3358,649,5,4012
08-02-2023,香園圍,出境,3768,513,6,4287
08-02-2023,港珠澳大橋,入境,11819,1088,2123,15030
08-02-2023,港珠澳大橋,出境,11629,1148,2166,14943
08-02-2023,落馬洲,入境,4346,842,29,5217
08-02-2023,落馬洲,出境,3471,663,67,4201
08-02-2023,文錦渡,入境,1119,382,2,1503
08-02-2023,文錦渡,出境,923,227,10,1160
08-02-2023,沙頭角,入境,0,0,0,0
08-02-2023,沙頭角,出境,0,0,0,0
08-02-2023,深圳灣,入境,10381,4288,189,14858
08-02-2023,深圳灣,出境,10585,3708,456,14749
08-02-2023,中國客運碼頭,入境,419,278,23,720
08-02-2023,中國客運碼頭,出境,497,254,18,769
08-02-2023,港口管制,入境,0,0,0,0
08-02-2023,港口管制,出境,0,0,0,0
08-02-2023,啟德郵輪碼頭,入境,0,0,0,0
08-02-2023,啟德郵輪碼頭,出境,0,0,0,0
08-02-2023,港澳客輪碼頭,入境,3999,326,770,5095
08-02-2023,港澳客輪碼頭,出境,4256,382,770,5408
09-02-2023,機場,入境,13494,5226,7014,25734
09-02-2023,機場,出境,15208,3904,4593,23705
09-02-2023,高鐵西九龍,入境,5609,5639,300,11548
09-02-2023,高鐵西九龍,出境,6621,4793,337,11751
09-02-2023,紅磡,入境,0,0,0,0
09-02-2023,紅磡,出境,0,0,0,0
09-02-2023,羅湖,入境,29434,5165,165,34764
09-02-2023,羅湖,出境,31759,5188,229,37176
09-02-2023,落馬洲支線,入境,22922,5198,111,28231
09-02-2023,落馬洲支線,出境,23350,4884,156,28390
09-02-2023,香園圍,入境,3792,729,11,4532
09-02-2023,香園圍,出境,4086,555,7,4648
09-02-2023,港珠澳大橋,入境,12321,1182,2179,15682
09-02-2023,港珠澳大橋,出境,13072,1222,2105,16399
09-02-2023,落馬洲,入境,4322,804,40,5166
09-02-2023,落馬洲,出境,3487,868,78,4433
09-02-2023,文錦渡,入境,1183,374,7,1564
09-02-2023,文錦渡,出境,923,240,2,1165
09-02-2023,沙頭角,入境,0,0,0,0
09-02-2023,沙頭角,出境,0,0,0,0
09-02-2023,深圳灣,入境,10257,4541,195,14993
09-02-2023,深圳灣,出境,11363,4178,398,15939
09-02-2023,中國客運碼頭,入境,491,335,23,849
09-02-2023,中國客運碼頭,出境,610,253,32,895
09-02-2023,港口管制,入境,0,0,0,0
09-02-2023,港口管制,出境,0,0,0,0
09-02-2023,啟德郵輪碼頭,入境,0,0,0,0
09-02-2023,啟德郵輪碼頭,出境,0,0,0,0
09-02-2023,港澳客輪碼頭,入境,3676,415,974,5065
09-02-2023,港澳客輪碼頭,出境,4551,544,972,6067
10-02-2023,機場,入境,14019,4865,7265,26149
10-02-2023,機場,出境,17789,4472,5570,27831
10-02-2023,高鐵西九龍,入境,6284,8134,408,14826
10-02-2023,高鐵西九龍,出境,10528,4207,309,15044
10-02-2023,紅磡,入境,0,0,0,0
10-02-2023,紅磡,出境,0,0,0,0
10-02-2023,羅湖,入境,31738,7300,197,39235
10-02-2023,羅湖,出境,43034,6967,251,50252
10-02-2023,落馬洲支線,入境,24623,7124,135,31882
10-02-2023,落馬洲支線,出境,33876,6493,146,40515
10-02-2023,香園圍,入境,4139,1119,5,5263
10-02-2023,香園圍,出境,5872,835,10,6717
10-02-2023,港珠澳大橋,入境,13913,1834,3192,18939
10-02-2023,港珠澳大橋,出境,18440,1604,2596,22640
10-02-2023,落馬洲,入境,4798,1224,51,6073
10-02-2023,落馬洲,出境,4745,1165,81,5991
10-02-2023,文錦渡,入境,1110,453,7,1570
10-02-2023,文錦渡,出境,1257,303,8,1568
10-02-2023,沙頭角,入境,0,0,0,0
10-02-2023,沙頭角,出境,0,0,0,0
10-02-2023,深圳灣,入境,11657,6124,260,18041
10-02-2023,深圳灣,出境,16962,5181,392,22535
10-02-2023,中國客運碼頭,入境,556,404,26,986
10-02-2023,中國客運碼頭,出境,862,329,23,1214
10-02-2023,港口管制,入境,0,0,0,0
10-02-2023,港口管制,出境,0,0,0,0
10-02-2023,啟德郵輪碼頭,入境,0,0,0,0
10-02-2023,啟德郵輪碼頭,出境,0,0,0,0
10-02-2023,港澳客輪碼頭,入境,3941,449,1104,5494
10-02-2023,港澳客輪碼頭,出境,5774,514,709,6997
11-02-2023,機場,入境,15727,4650,6667,27044
11-02-2023,機場,出境,16394,4234,5723,26351
11-02-2023,高鐵西九龍,入境,6555,10819,560,17934
11-02-2023,高鐵西九龍,出境,11252,6111,365,17728
11-02-2023,紅磡,入境,0,0,0,0
11-02-2023,紅磡,出境,0,0,0,0
11-02-2023,羅湖,入境,35701,9099,240,45040
11-02-2023,羅湖,出境,54035,10444,327,64806
11-02-2023,落馬洲支線,入境,25950,10521,203,36674
11-02-2023,落馬洲支線,出境,41702,9971,253,51926
11-02-2023,香園圍,入境,5480,2364,32,7876
11-02-2023,香園圍,出境,8230,1351,22,9603
11-02-2023,港珠澳大橋,入境,17731,1692,6389,25812
11-02-2023,港珠澳大橋,出境,28900,1612,5064,35576
11-02-2023,落馬洲,入境,6045,1171,44,7260
11-02-2023,落馬洲,出境,6759,1438,98,8295
11-02-2023,文錦渡,入境,779,609,13,1401
11-02-2023,文錦渡,出境,1207,386,14,1607
11-02-2023,沙頭角,入境,0,0,0,0
11-02-2023,沙頭角,出境,0,0,0,0
11-02-2023,深圳灣,入境,11734,7579,444,19757
11-02-2023,深圳灣,出境,17224,7039,568,24831
11-02-2023,中國客運碼頭,入境,473,356,35,864
11-02-2023,中國客運碼頭,出境,761,274,21,1056
11-02-2023,港口管制,入境,0,0,0,0
11-02-2023,港口管制,出境,0,0,0,0
11-02-2023,啟德郵輪碼頭,入境,2,0,356,358
11-02-2023,啟德郵輪碼頭,出境,0,0,0,0
11-02-2023,港澳客輪碼頭,入境,4811,478,1483,6772
11-02-2023,港澳客輪碼頭,出境,7119,452,973,8544
12-02-2023,機場,入境,17921,4288,6717,28926
12-02-2023,機場,出境,16926,4720,7800,29446
12-02-2023,高鐵西九龍,入境,10396,8442,343,19181
12-02-2023,高鐵西九龍,出境,6831,8241,527,15599
12-02-2023,紅磡,入境,0,0,0,0
12-02-2023,紅磡,出境,0,0,0,0
12-02-2023,羅湖,入境,64259,8373,149,72781
12-02-2023,羅湖,出境,35650,11054,296,47000
12-02-2023,落馬洲支線,入境,45070,8374,163,53607
12-02-2023,落馬洲支線,出境,25999,10585,295,36879
12-02-2023,香園圍,入境,9036,1813,30,10879
12-02-2023,香園圍,出境,6222,1300,21,7543
12-02-2023,港珠澳大橋,入境,33711,1580,4675,39966
12-02-2023,港珠澳大橋,出境,19729,1795,6654,28178
12-02-2023,落馬洲,入境,11257,1129,45,12431
12-02-2023,落馬洲,出境,4611,1431,86,6128
12-02-2023,文錦渡,入境,1422,461,2,1885
12-02-2023,文錦渡,出境,670,316,15,1001
12-02-2023,沙頭角,入境,0,0,0,0
12-02-2023,沙頭角,出境,0,0,0,0
12-02-2023,深圳灣,入境,23773,6477,309,30559
12-02-2023,深圳灣,出境,12708,7125,615,20448
12-02-2023,中國客運碼頭,入境,949,316,22,1287
12-02-2023,中國客運碼頭,出境,481,390,41,912
12-02-2023,港口管制,入境,0,0,0,0
12-02-2023,港口管制,出境,0,0,0,0
12-02-2023,啟德郵輪碼頭,入境,0,0,0,0
12-02-2023,啟德郵輪碼頭,出境,92,0,260,352
12-02-2023,港澳客輪碼頭,入境,6289,395,794,7478
12-02-2023,港澳客輪碼頭,出境,4934,619,1288,6841
13-02-2023,機場,入境,15957,5122,6676,27755
13-02-2023,機場,出境,13582,4093,6160,23835
13-02-2023,高鐵西九龍,入境,7736,7028,246,15010
13-02-2023,高鐵西九龍,出境,7004,5959,447,13410
13-02-2023,紅磡,入境,0,0,0,0
13-02-2023,紅磡,出境,0,0,0,0
13-02-2023,羅湖,入境,38603,7942,168,46713
13-02-2023,羅湖,出境,36034,8509,200,44743
13-02-2023,落馬洲支線,入境,27926,6600,104,34630
13-02-2023,落馬洲支線,出境,26154,6246,130,32530
13-02-2023,香園圍,入境,5204,1372,20,6596
13-02-2023,香園圍,出境,5366,912,9,6287
13-02-2023,港珠澳大橋,入境,16079,1490,2314,19883
13-02-2023,港珠澳大橋,出境,14727,1570,2739,19036
13-02-2023,落馬洲,入境,6282,1319,55,7656
13-02-2023,落馬洲,出境,4018,1175,98,5291
13-02-2023,文錦渡,入境,1313,473,8,1794
13-02-2023,文錦渡,出境,1044,323,8,1375
13-02-2023,沙頭角,入境,0,0,0,0
13-02-2023,沙頭角,出境,0,0,0,0
13-02-2023,深圳灣,入境,13328,5684,178,19190
13-02-2023,深圳灣,出境,12763,5476,469,18708
13-02-2023,中國客運碼頭,入境,597,389,19,1005
13-02-2023,中國客運碼頭,出境,646,284,26,956
13-02-2023,港口管制,入境,0,0,0,0
13-02-2023,港口管制,出境,0,0,0,0
13-02-2023,啟德郵輪碼頭,入境,0,0,0,0
13-02-2023,啟德郵輪碼頭,出境,0,0,0,0
13-02-2023,港澳客輪碼頭,入境,5106,398,973,6477
13-02-2023,港澳客輪碼頭,出境,5044,542,928,6514
14-02-2023,機場,入境,12967,4309,6452,23728
14-02-2023,機場,出境,12803,3926,5614,22343
14-02-2023,高鐵西九龍,入境,5696,6277,280,12253
14-02-2023,高鐵西九龍,出境,6119,5983,395,12497
14-02-2023,紅磡,入境,0,0,0,0
14-02-2023,紅磡,出境,0,0,0,0
14-02-2023,羅湖,入境,35054,7060,169,42283
14-02-2023,羅湖,出境,34842,8975,246,44063
14-02-2023,落馬洲支線,入境,24389,6639,136,31164
14-02-2023,落馬洲支線,出境,25687,6281,168,32136
14-02-2023,香園圍,入境,4911,1520,12,6443
14-02-2023,香園圍,出境,5562,990,6,6558
14-02-2023,港珠澳大橋,入境,14499,1377,2129,18005
14-02-2023,港珠澳大橋,出境,13948,1553,2233,17734
14-02-2023,落馬洲,入境,4676,1053,58,5787
14-02-2023,落馬洲,出境,3893,1123,100,5116
14-02-2023,文錦渡,入境,1162,469,11,1642
14-02-2023,文錦渡,出境,969,302,12,1283
14-02-2023,沙頭角,入境,0,0,0,0
14-02-2023,沙頭角,出境,0,0,0,0
14-02-2023,深圳灣,入境,11702,5425,212,17339
14-02-2023,深圳灣,出境,11554,5656,499,17709
14-02-2023,中國客運碼頭,入境,481,308,15,804
14-02-2023,中國客運碼頭,出境,465,348,29,842
14-02-2023,港口管制,入境,0,0,0,0
14-02-2023,港口管制,出境,0,0,0,0
14-02-2023,啟德郵輪碼頭,入境,0,0,0,0
14-02-2023,啟德郵輪碼頭,出境,0,0,0,0
14-02-2023,港澳客輪碼頭,入境,4254,422,828,5504
14-02-2023,港澳客輪碼頭,出境,4760,607,941,6308
15-02-2023,機場,入境,14140,4821,7383,26344
15-02-2023,機場,出境,15365,4397,5550,25312
15-02-2023,高鐵西九龍,入境,6336,7453,331,14120
15-02-2023,高鐵西九龍,出境,7152,5835,418,13405
15-02-2023,紅磡,入境,0,0,0,0
15-02-2023,紅磡,出境,0,0,0,0
15-02-2023,羅湖,入境,36779,8236,198,45213
15-02-2023,羅湖,出境,35430,9462,283,45175
15-02-2023,落馬洲支線,入境,26549,7139,129,33817
15-02-2023,落馬洲支線,出境,25290,6527,155,31972
15-02-2023,香園圍,入境,5188,1548,13,6749
15-02-2023,香園圍,出境,5536,1050,14,6600
15-02-2023,港珠澳大橋,入境,14527,1833,2479,18839
15-02-2023,港珠澳大橋,出境,13021,1602,2534,17157
15-02-2023,落馬洲,入境,5236,1281,40,6557
15-02-2023,落馬洲,出境,3920,1346,118,5384
15-02-2023,文錦渡,入境,1138,491,11,1640
15-02-2023,文錦渡,出境,970,285,11,1266
15-02-2023,沙頭角,入境,0,0,0,0
15-02-2023,沙頭角,出境,0,0,0,0
15-02-2023,深圳灣,入境,12238,6169,255,18662
15-02-2023,深圳灣,出境,12065,5458,554,18077
15-02-2023,中國客運碼頭,入境,480,436,39,955
15-02-2023,中國客運碼頭,出境,562,323,40,925
15-02-2023,港口管制,入境,0,0,0,0
15-02-2023,港口管制,出境,0,0,0,0
15-02-2023,啟德郵輪碼頭,入境,0,0,0,0
15-02-2023,啟德郵輪碼頭,出境,0,0,0,0
15-02-2023,港澳客輪碼頭,入境,4850,534,908,6292
15-02-2023,港澳客輪碼頭,出境,4493,621,887,6001
16-02-2023,機場,入境,13690,5449,7430,26569
16-02-2023,機場,出境,15655,4072,5573,25300
16-02-2023,高鐵西九龍,入境,5923,7993,294,14210
16-02-2023,高鐵西九龍,出境,7327,6469,363,14159
16-02-2023,紅磡,入境,0,0,0,0
16-02-2023,紅磡,出境,0,0,0,0
16-02-2023,羅湖,入境,36583,8664,202,45449
16-02-2023,羅湖,出境,37562,10355,281,48198
16-02-2023,落馬洲支線,入境,25363,7531,160,33054
16-02-2023,落馬洲支線,出境,26417,7002,151,33570
16-02-2023,香園圍,入境,5087,1737,6,6830
16-02-2023,香園圍,出境,5808,1020,6,6834
16-02-2023,港珠澳大橋,入境,13974,1683,2277,17934
16-02-2023,港珠澳大橋,出境,14399,1747,2293,18439
16-02-2023,落馬洲,入境,4734,1149,89,5972
16-02-2023,落馬洲,出境,3872,1410,105,5387
16-02-2023,文錦渡,入境,1156,454,4,1614
16-02-2023,文錦渡,出境,968,320,7,1295
16-02-2023,沙頭角,入境,0,0,0,0
16-02-2023,沙頭角,出境,0,0,0,0
16-02-2023,深圳灣,入境,11896,7397,273,19566
16-02-2023,深圳灣,出境,12705,6438,414,19557
16-02-2023,中國客運碼頭,入境,521,455,23,999
16-02-2023,中國客運碼頭,出境,639,335,12,986
16-02-2023,港口管制,入境,0,0,0,0
16-02-2023,港口管制,出境,0,0,0,0
16-02-2023,啟德郵輪碼頭,入境,4,0,273,277
16-02-2023,啟德郵輪碼頭,出境,0,0,0,0
16-02-2023,港澳客輪碼頭,入境,4278,592,960,5830
16-02-2023,港澳客輪碼頭,出境,4968,720,1023,6711
17-02-2023,機場,入境,15179,5341,7799,28319
17-02-2023,機場,出境,17401,4603,6906,28910
17-02-2023,高鐵西九龍,入境,6220,10566,470,17256
17-02-2023,高鐵西九龍,出境,10676,5155,271,16102
17-02-2023,紅磡,入境,0,0,0,0
17-02-2023,紅磡,出境,0,0,0,0
17-02-2023,羅湖,入境,38031,11213,265,49509
17-02-2023,羅湖,出境,49102,12860,335,62297
17-02-2023,落馬洲支線,入境,27200,9529,183,36912
17-02-2023,落馬洲支線,出境,35559,8580,168,44307
17-02-2023,香園圍,入境,5078,2019,25,7122
17-02-2023,香園圍,出境,6878,1151,8,8037
17-02-2023,港珠澳大橋,入境,14944,2232,3255,20431
17-02-2023,港珠澳大橋,出境,19770,2253,2740,24763
17-02-2023,落馬洲,入境,5467,1726,86,7279
17-02-2023,落馬洲,出境,5053,1442,104,6599
17-02-2023,文錦渡,入境,1117,519,6,1642
17-02-2023,文錦渡,出境,1185,370,9,1564
17-02-2023,沙頭角,入境,0,0,0,0
17-02-2023,沙頭角,出境,0,0,0,0
17-02-2023,深圳灣,入境,13686,7626,418,21730
17-02-2023,深圳灣,出境,18726,7109,412,26247
17-02-2023,中國客運碼頭,入境,734,557,25,1316
17-02-2023,中國客運碼頭,出境,778,390,16,1184
17-02-2023,港口管制,入境,0,0,0,0
17-02-2023,港口管制,出境,0,0,0,0
17-02-2023,啟德郵輪碼頭,入境,0,0,0,0
17-02-2023,啟德郵輪碼頭,出境,0,0,0,0
17-02-2023,港澳客輪碼頭,入境,5016,708,1377,7101
17-02-2023,港澳客輪碼頭,出境,7126,673,1030,8829
18-02-2023,機場,入境,15655,4827,6912,27394
18-02-2023,機場,出境,16800,4320,6808,27928
18-02-2023,高鐵西九龍,入境,6262,12172,528,18962
18-02-2023,高鐵西九龍,出境,11183,6750,319,18252
18-02-2023,紅磡,入境,0,0,0,0
18-02-2023,紅磡,出境,0,0,0,0
18-02-2023,羅湖,入境,42022,15191,317,57530
18-02-2023,羅湖,出境,61487,18910,407,80804
18-02-2023,落馬洲支線,入境,28270,16758,312,45340
18-02-2023,落馬洲支線,出境,43566,14598,304,58468
18-02-2023,香園圍,入境,5965,3749,20,9734
18-02-2023,香園圍,出境,8962,1882,17,10861
18-02-2023,港珠澳大橋,入境,18628,2548,7023,28199
18-02-2023,港珠澳大橋,出境,30189,2836,5408,38433
18-02-2023,落馬洲,入境,6546,1803,123,8472
18-02-2023,落馬洲,出境,7074,2538,125,9737
18-02-2023,文錦渡,入境,824,814,9,1647
18-02-2023,文錦渡,出境,1026,503,3,1532
18-02-2023,沙頭角,入境,0,0,0,0
18-02-2023,沙頭角,出境,0,0,0,0
18-02-2023,深圳灣,入境,13473,10728,489,24690
18-02-2023,深圳灣,出境,19536,9542,453,29531
18-02-2023,中國客運碼頭,入境,485,704,47,1236
18-02-2023,中國客運碼頭,出境,896,400,26,1322
18-02-2023,港口管制,入境,0,0,0,0
18-02-2023,港口管制,出境,0,0,0,0
18-02-2023,啟德郵輪碼頭,入境,0,0,0,0
18-02-2023,啟德郵輪碼頭,出境,3,0,282,285
18-02-2023,港澳客輪碼頭,入境,5214,698,1761,7673
18-02-2023,港澳客輪碼頭,出境,8269,780,1333,10382
19-02-2023,機場,入境,19652,5012,7128,31792
19-02-2023,機場,出境,16973,5504,8721,31198
19-02-2023,高鐵西九龍,入境,10383,8873,335,19591
19-02-2023,高鐵西九龍,出境,6776,10231,486,17493
19-02-2023,紅磡,入境,0,0,0,0
19-02-2023,紅磡,出境,0,0,0,0
19-02-2023,羅湖,入境,67635,10851,221,78707
19-02-2023,羅湖,出境,40110,17485,345,57940
19-02-2023,落馬洲支線,入境,46051,10873,208,57132
19-02-2023,落馬洲支線,出境,28419,13954,326,42699
19-02-2023,香園圍,入境,10224,2565,14,12803
19-02-2023,香園圍,出境,7212,1930,11,9153
19-02-2023,港珠澳大橋,入境,35265,1904,4665,41834
19-02-2023,港珠澳大橋,出境,21169,3075,6752,30996
19-02-2023,落馬洲,入境,11266,1567,81,12914
19-02-2023,落馬洲,出境,5079,2650,217,7946
19-02-2023,文錦渡,入境,1182,471,1,1654
19-02-2023,文錦渡,出境,580,347,2,929
19-02-2023,沙頭角,入境,0,0,0,0
19-02-2023,沙頭角,出境,0,0,0,0
19-02-2023,深圳灣,入境,24919,6606,378,31903
19-02-2023,深圳灣,出境,13918,9439,723,24080
19-02-2023,中國客運碼頭,入境,1048,493,27,1568
19-02-2023,中國客運碼頭,出境,505,544,39,1088
19-02-2023,港口管制,入境,0,0,0,0
19-02-2023,港口管制,出境,0,0,0,0
19-02-2023,啟德郵輪碼頭,入境,0,0,0,0
19-02-2023,啟德郵輪碼頭,出境,0,0,0,0
19-02-2023,港澳客輪碼頭,入境,8194,527,932,9653
19-02-2023,港澳客輪碼頭,出境,5322,857,1527,7706
20-02-2023,機場,入境,17015,5555,7588,30158
20-02-2023,機場,出境,15120,4602,6803,26525
20-02-2023,高鐵西九龍,入境,7926,7573,254,15753
20-02-2023,高鐵西九龍,出境,7109,7060,376,14545
20-02-2023,紅磡,入境,0,0,0,0
20-02-2023,紅磡,出境,0,0,0,0
20-02-2023,羅湖,入境,41962,9326,219,51507
20-02-2023,羅湖,出境,38115,10694,249,49058
20-02-2023,落馬洲支線,入境,30166,7802,132,38100
20-02-2023,落馬洲支線,出境,27066,7261,159,34486
20-02-2023,香園圍,入境,6132,1707,20,7859
20-02-2023,香園圍,出境,6187,1210,13,7410
20-02-2023,港珠澳大橋,入境,17402,1628,2336,21366
20-02-2023,港珠澳大橋,出境,15053,2155,2532,19740
20-02-2023,落馬洲,入境,6784,1683,80,8547
20-02-2023,落馬洲,出境,4353,1624,127,6104
20-02-2023,文錦渡,入境,1212,492,9,1713
20-02-2023,文錦渡,出境,843,340,7,1190
20-02-2023,沙頭角,入境,0,0,0,0
20-02-2023,沙頭角,出境,0,0,0,0
20-02-2023,深圳灣,入境,14570,6188,256,21014
20-02-2023,深圳灣,出境,13324,6033,471,19828
20-02-2023,中國客運碼頭,入境,731,567,38,1336
20-02-2023,中國客運碼頭,出境,714,366,20,1100
20-02-2023,港口管制,入境,0,0,0,0
20-02-2023,港口管制,出境,0,0,0,0
20-02-2023,啟德郵輪碼頭,入境,0,0,0,0
20-02-2023,啟德郵輪碼頭,出境,0,0,0,0
20-02-2023,港澳客輪碼頭,入境,6337,523,880,7740
20-02-2023,港澳客輪碼頭,出境,5241,719,1021,6981
21-02-2023,機場,入境,14958,4814,6700,26472
21-02-2023,機場,出境,13592,4612,6128,24332
21-02-2023,高鐵西九龍,入境,6094,7503,327,13924
21-02-2023,高鐵西九龍,出境,6632,6571,331,13534
21-02-2023,紅磡,入境,0,0,0,0
21-02-2023,紅磡,出境,0,0,0,0
21-02-2023,羅湖,入境,37911,9846,226,47983
21-02-2023,羅湖,出境,37764,11262,298,49324
21-02-2023,落馬洲支線,入境,26732,7850,138,34720
21-02-2023,落馬洲支線,出境,27020,7440,132,34592
21-02-2023,香園圍,入境,6125,2073,10,8208
21-02-2023,香園圍,出境,6509,1250,7,7766
21-02-2023,港珠澳大橋,入境,14407,1560,2261,18228
21-02-2023,港珠澳大橋,出境,14016,1901,2408,18325
21-02-2023,落馬洲,入境,4974,1295,74,6343
21-02-2023,落馬洲,出境,4239,1368,128,5735
21-02-2023,文錦渡,入境,1168,555,9,1732
21-02-2023,文錦渡,出境,855,308,7,1170
21-02-2023,沙頭角,入境,0,0,0,0
21-02-2023,沙頭角,出境,0,0,0,0
21-02-2023,深圳灣,入境,12939,6383,273,19595
21-02-2023,深圳灣,出境,13089,5971,472,19532
21-02-2023,中國客運碼頭,入境,543,599,29,1171
21-02-2023,中國客運碼頭,出境,613,354,21,988
21-02-2023,港口管制,入境,0,0,0,0
21-02-2023,港口管制,出境,0,0,0,0
21-02-2023,啟德郵輪碼頭,入境,0,0,0,0
21-02-2023,啟德郵輪碼頭,出境,0,0,0,0
21-02-2023,港澳客輪碼頭,入境,5036,515,1008,6559
21-02-2023,港澳客輪碼頭,出境,4870,801,1051,6722
22-02-2023,機場,入境,14788,5418,7954,28160
22-02-2023,機場,出境,14849,4808,6600,26257
22-02-2023,高鐵西九龍,入境,5940,7648,322,13910
22-02-2023,高鐵西九龍,出境,6902,6470,369,13741
22-02-2023,紅磡,入境,0,0,0,0
22-02-2023,紅磡,出境,0,0,0,0
22-02-2023,羅湖,入境,38129,10367,230,48726
22-02-2023,羅湖,出境,37638,12218,286,50142
22-02-2023,落馬洲支線,入境,27399,8419,156,35974
